image,xmin,ymin,xmax,ymax,name,class
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1360.JPG,1932,445,1981,514,4.1.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1361.JPG,1997,513,2042,586,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1362.JPG,2123,458,2165,518,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1363.JPG,1900,459,1956,539,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1364.JPG,1852,479,1910,565,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1365.JPG,1951,484,2033,590,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1366.JPG,1926,420,1976,504,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1366.JPG,1944,512,1987,579,4.1.4,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1367.JPG,2036,521,2082,586,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1368.JPG,1962,653,2013,717,4.2.3,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1369.JPG,2030,483,2072,545,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1370.JPG,1984,394,2036,468,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1371.JPG,1991,485,2038,556,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1372.JPG,2122,445,2156,508,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1372.JPG,2134,507,2158,573,7.2.4,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1373.JPG,2086,510,2120,568,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1373.JPG,2097,568,2119,621,7.2.3,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1373.JPG,1540,444,1581,485,2.4,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1374.JPG,2050,510,2079,562,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1375.JPG,1881,575,1901,622,7.2.3,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1375.JPG,1517,639,1538,674,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1375.JPG,1874,529,1903,569,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1376.JPG,2044,529,2089,611,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1377.JPG,2079,447,2112,505,3.19,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1378.JPG,1989,521,2032,592,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1378.JPG,1661,565,1693,605,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1379.JPG,2071,459,2114,521,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1380.JPG,1977,495,2018,548,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1381.JPG,1938,539,1978,606,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1382.JPG,1072,279,1120,323,5.8.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1382.JPG,1633,267,1678,318,5.8.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1382.JPG,1055,699,1076,722,4.2.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1383.JPG,701,702,787,792,4.2.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1384.JPG,415,530,469,593,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1385.JPG,1900,645,1939,697,4.2.3,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1386.JPG,1774,573,1798,620,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1387.JPG,1645,239,1818,405,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1387.JPG,837,675,875,712,4.2.3,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1388.JPG,230,651,286,722,4.2.3,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1389.JPG,1848,466,1921,550,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1389.JPG,663,570,705,620,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1390.JPG,289,480,333,556,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1391.JPG,1028,250,1118,333,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1391.JPG,475,559,502,621,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1392.JPG,287,460,326,494,5.33,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1392.JPG,278,490,325,563,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1392.JPG,1475,510,1525,563,3.4,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1392.JPG,1477,564,1527,618,3.5,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1392.JPG,1480,620,1530,646,7.3.3,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1392.JPG,1648,446,1734,534,2.4,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1392.JPG,1656,414,1715,445,5.33,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1392.JPG,1283,409,1329,451,2.4,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1392.JPG,1398,556,1437,598,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1393.JPG,1961,254,2038,362,3.4,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1393.JPG,1985,366,2060,487,3.5,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1393.JPG,2001,488,2073,552,7.3.3,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1393.JPG,1678,406,1753,486,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1393.JPG,1456,150,1535,222,2.4,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1394.JPG,1989,256,2070,378,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1394.JPG,2045,567,2111,682,4.2.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1394.JPG,1363,607,1390,635,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1394.JPG,1252,623,1277,649,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1394.JPG,613,618,638,646,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1394.JPG,613,697,637,724,4.2.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1395.JPG,1719,436,1770,505,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1395.JPG,119,505,151,565,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1395.JPG,112,663,141,722,4.2.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1395.JPG,1406,517,1447,564,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1396.JPG,1716,449,1761,523,7.2.3,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1396.JPG,1690,379,1761,448,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1396.JPG,394,595,419,648,5.43,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1397.JPG,1993,316,2036,409,3.1,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1398.JPG,1791,440,1855,552,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1399.JPG,1912,516,1956,571,5.19.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1400.JPG,2000,576,2046,637,5.19.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1400.JPG,1997,517,2035,575,4.1.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1400.JPG,1707,520,1756,585,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1401.JPG,1848,418,1927,515,4.1.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1401.JPG,1822,293,1923,414,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1402.JPG,1556,408,1635,484,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1402.JPG,39,540,65,592,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1403.JPG,1712,376,1791,467,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1404.JPG,1424,431,1508,526,4.1.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1404.JPG,1331,525,1373,577,2.4,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1404.JPG,1340,578,1372,630,4.1.2,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1405.JPG,1679,281,1741,405,2.4,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1405.JPG,1718,402,1759,518,4.1.2,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1406.JPG,1549,352,1610,411,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1406.JPG,1008,238,1070,294,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1406.JPG,125,519,155,573,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1407.JPG,1774,414,1878,545,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1408.JPG,1692,365,1762,436,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1408.JPG,1047,196,1146,284,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1408.JPG,1290,632,1319,661,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1409.JPG,1464,546,1518,605,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1409.JPG,275,714,304,759,4.2.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1410.JPG,1748,568,1795,664,7.2.3,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1410.JPG,1726,475,1800,570,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1411.JPG,1484,488,1546,549,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1411.JPG,1487,458,1541,491,5.33,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1411.JPG,1385,513,1430,560,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1412.JPG,1732,271,1815,371,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1413.JPG,2120,254,2195,371,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1413.JPG,676,598,702,627,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1414.JPG,1412,623,1437,665,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1414.JPG,279,489,315,550,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1415.JPG,1869,454,1923,557,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1416.JPG,349,521,393,579,4.1.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1417.JPG,1889,445,1942,515,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1418.JPG,1704,463,1752,523,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1419.JPG,1853,340,1917,429,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1419.JPG,1884,430,1922,524,7.2.3,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1419.JPG,1489,540,1526,579,3.24,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1419.JPG,569,580,603,620,3.24,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1420.JPG,1806,419,1861,487,3.24,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1420.JPG,212,498,257,558,3.24,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1421.JPG,314,609,346,671,4.1.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1422.JPG,1605,496,1656,546,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1422.JPG,210,530,243,586,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1423.JPG,2103,431,2166,525,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1423.JPG,1378,645,1407,722,7.22.2,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1424.JPG,1774,522,1836,717,7.22.2,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1424.JPG,2002,363,2063,459,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1425.JPG,1571,457,1624,518,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1425.JPG,229,524,267,580,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1426.JPG,370,571,404,616,5.11.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1427.JPG,2060,336,2123,445,5.46,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1428.JPG,1380,420,1447,482,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1428.JPG,1369,342,1437,406,5.15,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1428.JPG,453,591,484,628,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1429.JPG,137,511,170,571,3.19,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1430.JPG,1619,437,1677,499,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1430.JPG,187,495,227,553,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1431.JPG,1922,409,1993,514,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1432.JPG,2112,619,2172,726,4.2.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1432.JPG,1502,565,1537,606,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1432.JPG,459,555,496,600,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1433.JPG,1932,386,1989,458,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1434.JPG,329,512,367,567,4.1.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1435.JPG,1601,393,1677,468,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1435.JPG,315,544,351,596,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1436.JPG,1683,330,1779,463,5.43,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1437.JPG,1446,458,1507,520,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1437.JPG,256,532,289,583,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1438.JPG,330,564,360,607,4.1.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1439.JPG,1510,602,1553,650,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1439.JPG,204,576,245,633,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1439.JPG,207,516,252,574,4.1.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1440.JPG,1995,415,2070,521,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1441.JPG,1865,516,1920,590,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1441.JPG,1841,357,1907,446,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1442.JPG,1528,547,1567,598,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1442.JPG,213,574,245,625,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1443.JPG,2016,472,2071,571,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1443.JPG,378,568,408,610,4.1.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1444.JPG,1683,391,1758,515,5.43,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1444.JPG,1694,514,1763,593,3.28,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1445.JPG,1706,513,1777,599,3.28,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1446.JPG,1743,423,1826,514,5.17.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1447.JPG,1875,367,1986,502,1.21,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1448.JPG,1485,452,1538,506,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1448.JPG,1468,370,1537,447,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1448.JPG,202,545,231,593,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1449.JPG,1841,191,1931,303,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1449.JPG,1797,58,1897,180,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1450.JPG,2008,346,2069,432,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1450.JPG,2090,321,2155,425,5.46,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1451.JPG,232,574,258,620,5.11.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1452.JPG,1493,272,1574,347,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1453.JPG,249,646,277,686,4.1.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1454.JPG,1711,435,1787,516,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1455.JPG,1896,349,1973,455,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1456.JPG,1968,474,2050,577,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1456.JPG,1965,384,2024,470,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1456.JPG,1981,578,2060,686,3.24,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1457.JPG,1889,476,1945,548,5.15,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1457.JPG,1874,397,1936,477,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1458.JPG,2026,497,2050,560,7.2.4,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1458.JPG,2010,435,2048,497,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1459.JPG,1921,492,1946,551,7.2.4,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1459.JPG,1906,435,1948,492,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1460.JPG,315,611,344,727,7.22.3,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1460.JPG,1832,606,1863,706,7.22.2,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1461.JPG,1971,456,2008,512,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1462.JPG,232,584,273,642,5.11.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1462.JPG,1390,594,1416,624,3.2,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1463.JPG,1440,562,1471,596,3.2,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1464.JPG,1848,397,1905,494,5.41,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1464.JPG,1831,281,1877,342,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1464.JPG,1849,338,1884,399,7.2.4,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1465.JPG,1948,427,2013,510,5.15,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1466.JPG,1596,490,1651,543,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1466.JPG,177,603,204,650,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1467.JPG,1982,287,2064,397,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1468.JPG,1789,345,1867,462,2.1,Priority_sign
